INVOICE_ID,INVOICE_DATE,INVOICE_AMOUNT,AMOUNT_PAID,ATTRIBUTE_CATEGORY,INVOICE_NUM,RECEIVER
2056386,26-APR-16,225,225,AVANSAS,SFMA-2909D,"GINTAUTAS PALUCKAS"
2056414,25-APR-16,22,22,AVANSAS,K0101033,"REMIGIJUS ŠIMAŠIUS"
2057380,27-APR-16,94.02,94.02,AVANSAS,1-90/49-04,"LINAS KVEDARAVIČIUS"
2057396,29-APR-16,165.34,165.34,AVANSAS,1-90/48-04,"VALDAS BENKUNSKAS"
2065158,05-MAY-16,300,300,AVANSAS,1-90/3-05,"AUŠRINĖ ARMONAITĖ"
2065166,05-MAY-16,300,300,AVANSAS,1-90/4-05,"RITA BALČIŪNIENĖ"
2065176,05-MAY-16,300,300,AVANSAS,1-90/5-05,"ADOMAS BUŽINSKAS"
2065204,05-MAY-16,300,300,AVANSAS,1-90/6-05,"RENATA CYTACKA"
2065213,05-MAY-16,300,300,AVANSAS,1-90/7-05,"ALGIS ČAPLIKAS"
2065293,05-MAY-16,300,300,AVANSAS,1-90/10-05,"VAIDOTAS ILGIUS"
2065304,05-MAY-16,300,300,AVANSAS,1-90/12-05,"JUOZAS IMBRASAS"
2065324,05-MAY-16,300,300,AVANSAS,1-90/13-05,"VINCAS JURGUTIS"
2065333,05-MAY-16,300,300,AVANSAS,1-90/14-05,"JAROSLAV KAMINSKI"
2065392,05-MAY-16,300,300,AVANSAS,1-90/15-05,"JUSTINA KAŠĖTAITĖ"
2065397,05-MAY-16,300,300,AVANSAS,1-90/16-05,"ANDRIUS KATINAS"
2065408,05-MAY-16,300,300,AVANSAS,1-90/17-05,"AUKSĖ KONTRIMIENĖ"
2065414,05-MAY-16,300,300,AVANSAS,1-90/18-05,"VAIDAS KUKARĖNAS"
2065636,05-MAY-16,300,300,AVANSAS,1-90/20-05,"PAULĖ KUZMICKIENĖ"
2065696,05-MAY-16,300,300,AVANSAS,1-90/21-05,"ARTUR LIUDKOVSKI"
2065748,05-MAY-16,300,300,AVANSAS,1-90/22-05,"MYKOLAS MAJAUSKAS"
2065897,05-MAY-16,300,300,AVANSAS,1-90/23-05,"ZBIGNIEV MACIEJEVSKI"
2065910,05-MAY-16,300,300,AVANSAS,1-90/24-05,"AUŠRA MALDEIKIENĖ"
2065920,05-MAY-16,300,300,AVANSAS,1-90/25-05,"VIDMANTAS MARTIKONIS"
2065965,05-MAY-16,300,300,AVANSAS,1-90/26-05,"VYTAUTAS MITALAS"
2065970,05-MAY-16,300,300,AVANSAS,1-90/27-05,"MIROSLAVAS MONKEVIČIUS"
2066034,05-MAY-16,300,300,AVANSAS,1-90/28-05,"RAFAEL MUKSINOV"
2066052,05-MAY-16,300,300,AVANSAS,1-90/29-05,"KĘSTUTIS NĖNIUS"
2066089,05-MAY-16,300,300,AVANSAS,1-90/30-05,"JUOZAS OLEKAS"
2066101,05-MAY-16,300,300,AVANSAS,1-90/31-05,"VIOLETA PODOLSKAITĖ"
2066109,05-MAY-16,300,300,AVANSAS,1-90/32-05,"ROMUALDA POŠEVECKAJA"
2066145,05-MAY-16,300,300,AVANSAS,1-90/33-05,"GEDIMINAS RUDŽIONIS"
2066192,05-MAY-16,300,300,AVANSAS,1-90/34-05,"GŽEGOŽ SAKSON"
2066235,05-MAY-16,300,300,AVANSAS,1-90/35-05,"ARVYDAS SEKMOKAS"
2066247,05-MAY-16,300,300,AVANSAS,1-90/37-05,"ŠARŪNAS SKUČAS"
2066258,05-MAY-16,300,300,AVANSAS,1-90/39-05,"LIUTAURAS STOŠKUS"
2066332,05-MAY-16,300,300,AVANSAS,1-90/40-05,"ŽILVINAS ŠILGALIS"
2066349,05-MAY-16,300,300,AVANSAS,1-90/41-05,"EDITA ŠIŠKO"
2066360,05-MAY-16,300,300,AVANSAS,1-90/42-05,"ALDONA ŠVENTICKIENĖ"
2066367,05-MAY-16,300,300,AVANSAS,1-90/43-05,"GEDIMINAS ŠVILPA"
2066393,05-MAY-16,300,300,AVANSAS,1-90/44-05,"EDITA TAMOŠIŪNAITĖ"
2066404,05-MAY-16,300,300,AVANSAS,1-90/46-05,"VIDAS URBONAVIČIUS"
2066725,08-APR-16,110,110,AVANSAS,24-38/1,"ALDONA ŠVENTICKIENĖ"
2066734,08-APR-16,110,110,AVANSAS,24-38/2,"EDITA TAMOŠIŪNAITĖ"
2074884,03-MAY-16,24,24,AVANSAS,"FEU 11046","VALDAS BENKUNSKAS"
2074901,03-MAY-16,43.1,43.1,AVANSAS,"HIVN 82815","VALDAS BENKUNSKAS"
2074942,27-APR-16,19.5,19.5,AVANSAS,"FEU 11037","REMIGIJUS ŠIMAŠIUS"
2079544,19-MAY-16,79.5,79.5,AVANSAS,24-52/1,"VALDAS BENKUNSKAS"
2079547,19-MAY-16,79.5,79.5,AVANSAS,24-52/2,"ARVYDAS SEKMOKAS"
2079563,19-MAY-16,61.5,61.5,AVANSAS,24-53/1,"REMIGIJUS ŠIMAŠIUS"
2082994,25-MAY-16,300,300,AVANSAS,1-90/3-06,"AUŠRINĖ ARMONAITĖ"
2082998,25-MAY-16,300,300,AVANSAS,1-90/4-06,"RITA BALČIŪNIENĖ"
2083004,25-MAY-16,300,300,AVANSAS,1-90/5-06,"ADOMAS BUŽINSKAS"
2083010,25-MAY-16,300,300,AVANSAS,1-90/6-06,"RENATA CYTACKA"
2083017,25-MAY-16,300,300,AVANSAS,1-90/7-06,"ALGIS ČAPLIKAS"
2083021,25-MAY-16,146.54,146.54,AVANSAS,1-90/10-06,"VAIDOTAS ILGIUS"
2083057,25-MAY-16,182,182,AVANSAS,1-90/11-06,"AUDRONIS IMBRASAS"
2083067,25-MAY-16,300,300,AVANSAS,1-90/12-06,"JUOZAS IMBRASAS"
2083077,25-MAY-16,300,300,AVANSAS,1-90/13-06,"VINCAS JURGUTIS"
2083086,25-MAY-16,300,300,AVANSAS,1-90/14-06,"JAROSLAV KAMINSKI"
2083093,25-MAY-16,300,300,AVANSAS,1-90/15-06,"JUSTINA KAŠĖTAITĖ"
2083099,25-MAY-16,300,300,AVANSAS,1-90/16-06,"ANDRIUS KATINAS"
2083107,25-MAY-16,300,300,AVANSAS,1-90/17-06,"AUKSĖ KONTRIMIENĖ"
2083216,25-MAY-16,300,300,AVANSAS,1-90/18-06,"VAIDAS KUKARĖNAS"
2083217,25-MAY-16,167.61,167.61,AVANSAS,1-90/19-06,"DARIUS KUOLYS"
2083218,25-MAY-16,300,300,AVANSAS,1-90/20-06,"PAULĖ KUZMICKIENĖ"
2083220,25-MAY-16,300,300,AVANSAS,1-90/21-06,"ARTUR LIUDKOVSKI"
2083222,25-MAY-16,300,300,AVANSAS,1-90/22-06,"MYKOLAS MAJAUSKAS"
2083225,25-MAY-16,300,300,AVANSAS,1-90/23-06,"ZBIGNIEV MACIEJEVSKI"
2083232,25-MAY-16,300,300,AVANSAS,1-90/24-06,"AUŠRA MALDEIKIENĖ"
2083257,25-MAY-16,295.61,295.61,AVANSAS,1-90/25-06,"VIDMANTAS MARTIKONIS"
2083272,25-MAY-16,300,300,AVANSAS,1-90/26-06,"VYTAUTAS MITALAS"
2083279,25-MAY-16,300,300,AVANSAS,1-90/27-06,"MIROSLAVAS MONKEVIČIUS"
2083287,25-MAY-16,300,300,AVANSAS,1-90/28-06,"RAFAEL MUKSINOV"
2083301,25-MAY-16,300,300,AVANSAS,1-90/29-06,"KĘSTUTIS NĖNIUS"
2083308,25-MAY-16,300,300,AVANSAS,1-90/30-06,"JUOZAS OLEKAS"
2083329,25-MAY-16,300,300,AVANSAS,1-90/31-06,"VIOLETA PODOLSKAITĖ"
2083337,25-MAY-16,300,300,AVANSAS,1-90/32-06,"ROMUALDA POŠEVECKAJA"
2083347,25-MAY-16,300,300,AVANSAS,1-90/33-06,"GEDIMINAS RUDŽIONIS"
2083362,25-MAY-16,300,300,AVANSAS,1-90/34-06,"GŽEGOŽ SAKSON"
2083371,25-MAY-16,300,300,AVANSAS,1-90/35-06,"ARVYDAS SEKMOKAS"
2083381,25-MAY-16,300,300,AVANSAS,1-90/37-06,"ŠARŪNAS SKUČAS"
2083399,25-MAY-16,330.02,330.02,AVANSAS,1-90/38-06,"GEDIMINAS STORPIRŠTIS"
2083407,25-MAY-16,300,300,AVANSAS,1-90/39-06,"LIUTAURAS STOŠKUS"
2083420,25-MAY-16,300,300,AVANSAS,1-90/40-06,"ŽILVINAS ŠILGALIS"
2083446,25-MAY-16,300,300,AVANSAS,1-90/41-06,"EDITA ŠIŠKO"
2083506,25-MAY-16,300,300,AVANSAS,1-90/42-06,"ALDONA ŠVENTICKIENĖ"
2083518,25-MAY-16,300,300,AVANSAS,1-90/43-06,"GEDIMINAS ŠVILPA"
2083523,25-MAY-16,300,300,AVANSAS,1-90/44-06,"EDITA TAMOŠIŪNAITĖ"
2083650,25-MAY-16,172.63,172.63,AVANSAS,1-90/45-06,"SKIRMANTAS TUMELIS"
2083675,25-MAY-16,300,300,AVANSAS,1-90/46-06,"VIDAS URBONAVIČIUS"
2083687,25-MAY-16,318.79,318.79,AVANSAS,1-90/47-06,"ARTŪRAS ZUOKAS"
2085517,13-MAY-16,30,30,AVANSAS,"1B 0008","GINTAUTAS PALUCKAS"
2085528,13-MAY-16,31.9,31.9,AVANSAS,"NMK 0798","GINTAUTAS PALUCKAS"
2085545,19-MAY-16,41,41,AVANSAS,24-56/1,"REMIGIJUS ŠIMAŠIUS"
2106527,06-JUN-16,22,22,AVANSAS,24-65/1,"VALDAS BENKUNSKAS"
2106528,06-JUN-16,22,22,AVANSAS,24-65/2,"VIOLETA PODOLSKAITĖ"
2111056,31-MAY-16,167.2,167.2,AVANSAS,1-90/50-05,"LINAS KVEDARAVIČIUS"
2111142,31-MAY-16,152.76,152.76,AVANSAS,1-90/49-05,"VALDAS BENKUNSKAS"
2111470,13-JUN-16,22,22,AVANSAS,"COS 000407","REMIGIJUS ŠIMAŠIUS"
2113069,22-JUN-16,133,133,AVANSAS,24-70,"JAROSLAV KAMINSKI"
2115464,13-JUN-16,150,150,AVANSAS,"VPR 793","REMIGIJUS ŠIMAŠIUS"
