"ID";"SHOWS";"QUESTION_ID";"MEETING_ID";"VOTING_INFO";"VOTING_SHORT";"VOTE_DATE";"VOTE";"SYS_ID"
"6829";"Už";"29811";"16124441";"V. Urbonavičius";"V. Urbonavičius";"2013-09-25 15:06:42";"Už";"1"
"6830";"Už";"29811";"16124441";"Ž. Savickas";"Ž. Savickas";"2013-09-25 15:06:42";"Už";"1"
"6831";"Už";"29811";"16124441";"Pirmininkas ";"Pirmininkas ";"2013-09-25 15:06:42";"Už";"1"
"6832";"Už";"29811";"16124441";"B. Galinienė";"B. Galinienė";"2013-09-25 15:06:42";"Už";"1"
"6833";"Už";"29811";"16124441";"I. Jakaitytė";"I. Jakaitytė";"2013-09-25 15:06:42";"Už";"1"
"6834";"Už";"29811";"16124441";"J. Pinskus";"J. Pinskus";"2013-09-25 15:06:42";"Už";"1"
"6835";"Už";"29811";"16124441";"K. Zulonas";"K. Zulonas";"2013-09-25 15:06:42";"Už";"1"
"6836";"Už";"29811";"16124441";"N. Jagelavičienė";"N. Jagelavičienė";"2013-09-25 15:06:42";"Už";"1"
"6837";"Už";"29811";"16124441";"N. Šliachtič";"N. Šliachtič";"2013-09-25 15:06:42";"Už";"1"
"6838";"Už";"29811";"16124441";"O. Gorškova";"O. Gorškova";"2013-09-25 15:06:42";"Už";"1"
"6839";"Už";"29811";"16124441";"P. Kuzmickienė";"P. Kuzmickienė";"2013-09-25 15:06:42";"Už";"1"
"6840";"Už";"29811";"16124441";"R. Vanagaitė";"R. Vanagaitė";"2013-09-25 15:06:42";"Už";"1"
"6841";"Už";"29811";"16124441";"S. Burbienė";"S. Burbienė";"2013-09-25 15:06:42";"Už";"1"
"6842";"Už";"29811";"16124441";"S. Petuchas";"S. Petuchas";"2013-09-25 15:06:42";"Už";"1"
"6843";"Už";"29811";"16124441";"V. Balakin";"V. Balakin";"2013-09-25 15:06:42";"Už";"1"
"6844";"Prieš";"29811";"16124441";"B. Cicėnas";"B. Cicėnas";"2013-09-25 15:06:42";"Prieš";"3"
"6845";"Susilaikė";"29811";"16124441";"I. Kačinskaitė-Urbonienė";"I. Kačinskaitė-Urbonienė";"2013-09-25 15:06:42";"Susilaikė";"2"
"6846";"Susilaikė";"29811";"16124441";"A. Liudkovski";"A. Liudkovski";"2013-09-25 15:06:42";"Susilaikė";"2"
"6847";"Susilaikė";"29811";"16124441";"Z. Maciejevski";"Z. Maciejevski";"2013-09-25 15:06:42";"Susilaikė";"2"
"6848";"Susilaikė";"29811";"16124441";"J. Gaudutienė";"J. Gaudutienė";"2013-09-25 15:06:42";"Susilaikė";"2"
"6849";"Už";"29812";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 15:12:37";"Už";"1"
"6850";"Už";"29847";"16124441";"E. Stanišauskas";"E. Stanišauskas";"2013-09-25 15:23:02";"Už";"1"
"6851";"Už";"29847";"16124441";"R. Vaitkus";"R. Vaitkus";"2013-09-25 15:23:02";"Už";"1"
"6852";"Už";"29847";"16124441";"T. Lavrynovič";"T. Lavrynovič";"2013-09-25 15:23:02";"Už";"1"
"6853";"Už";"29847";"16124441";"A. Vakarinas";"A. Vakarinas";"2013-09-25 15:23:02";"Už";"1"
"6854";"Už";"29847";"16124441";"D. Urbanavičienė";"D. Urbanavičienė";"2013-09-25 15:23:02";"Už";"1"
"6855";"Už";"29847";"16124441";"E. Trusevič";"E. Trusevič";"2013-09-25 15:23:02";"Už";"1"
"6856";"Už";"29847";"16124441";"I. Litvinovič";"I. Litvinovič";"2013-09-25 15:23:02";"Už";"1"
"6857";"Už";"29847";"16124441";"J. Juodka";"J. Juodka";"2013-09-25 15:23:02";"Už";"1"
"6858";"Už";"29847";"16124441";"J. Kaminski";"J. Kaminski";"2013-09-25 15:23:02";"Už";"1"
"6859";"Už";"29847";"16124441";"J. Tomaševič";"J. Tomaševič";"2013-09-25 15:23:02";"Už";"1"
"6860";"Už";"29847";"16124441";"Ž. Šilgalis";"Ž. Šilgalis";"2013-09-25 15:23:02";"Už";"1"
"6861";"Už";"29847";"16124441";"P. Nausėda";"P. Nausėda";"2013-09-25 15:23:02";"Už";"1"
"6862";"Už";"29847";"16124441";"K. Galdikas";"K. Galdikas";"2013-09-25 15:23:02";"Už";"1"
"6863";"Už";"29847";"16124441";"V. Milėnas";"V. Milėnas";"2013-09-25 15:23:02";"Už";"1"
"6864";"Už";"29847";"16124441";"Ž. Savickas";"Ž. Savickas";"2013-09-25 15:23:02";"Už";"1"
"6865";"Už";"29847";"16124441";"Pirmininkas ";"Pirmininkas ";"2013-09-25 15:23:02";"Už";"1"
"6866";"Už";"29847";"16124441";"I. Jakaitytė";"I. Jakaitytė";"2013-09-25 15:23:02";"Už";"1"
"6867";"Už";"29847";"16124441";"N. Jagelavičienė";"N. Jagelavičienė";"2013-09-25 15:23:02";"Už";"1"
"6868";"Už";"29847";"16124441";"O. Gorškova";"O. Gorškova";"2013-09-25 15:23:02";"Už";"1"
"6869";"Už";"29847";"16124441";"R. Vanagaitė";"R. Vanagaitė";"2013-09-25 15:23:02";"Už";"1"
"6870";"Už";"29847";"16124441";"S. Burbienė";"S. Burbienė";"2013-09-25 15:23:02";"Už";"1"
"6871";"Už";"29847";"16124441";"V. Balakin";"V. Balakin";"2013-09-25 15:23:02";"Už";"1"
"6872";"Prieš";"29847";"16124441";"G. Rudžionis";"G. Rudžionis";"2013-09-25 15:23:02";"Prieš";"3"
"6873";"Prieš";"29847";"16124441";"V. Benkunskas";"V. Benkunskas";"2013-09-25 15:23:02";"Prieš";"3"
"6874";"Prieš";"29847";"16124441";"V. Podolskaitė";"V. Podolskaitė";"2013-09-25 15:23:02";"Prieš";"3"
"6875";"Prieš";"29847";"16124441";"A. Juocevičius";"A. Juocevičius";"2013-09-25 15:23:02";"Prieš";"3"
"6876";"Prieš";"29847";"16124441";"E. Maceika";"E. Maceika";"2013-09-25 15:23:02";"Prieš";"3"
"6877";"Prieš";"29847";"16124441";"P. Tamošauskas";"P. Tamošauskas";"2013-09-25 15:23:02";"Prieš";"3"
"6878";"Prieš";"29847";"16124441";"R. Alekna";"R. Alekna";"2013-09-25 15:23:02";"Prieš";"3"
"6879";"Prieš";"29847";"16124441";"V. Urbonavičius";"V. Urbonavičius";"2013-09-25 15:23:02";"Prieš";"3"
"6880";"Prieš";"29847";"16124441";"B. Cicėnas";"B. Cicėnas";"2013-09-25 15:23:02";"Prieš";"3"
"6881";"Prieš";"29847";"16124441";"B. Galinienė";"B. Galinienė";"2013-09-25 15:23:02";"Prieš";"3"
"6882";"Prieš";"29847";"16124441";"J. Pinskus";"J. Pinskus";"2013-09-25 15:23:02";"Prieš";"3"
"6883";"Prieš";"29847";"16124441";"K. Zulonas";"K. Zulonas";"2013-09-25 15:23:02";"Prieš";"3"
"6884";"Prieš";"29847";"16124441";"P. Kuzmickienė";"P. Kuzmickienė";"2013-09-25 15:23:02";"Prieš";"3"
"6885";"Susilaikė";"29847";"16124441";"G. Sakson";"G. Sakson";"2013-09-25 15:23:02";"Susilaikė";"2"
"6886";"Susilaikė";"29847";"16124441";"I. Kačinskaitė-Urbonienė";"I. Kačinskaitė-Urbonienė";"2013-09-25 15:23:02";"Susilaikė";"2"
"6887";"Susilaikė";"29847";"16124441";"A. Liudkovski";"A. Liudkovski";"2013-09-25 15:23:02";"Susilaikė";"2"
"6888";"Susilaikė";"29847";"16124441";"Z. Maciejevski";"Z. Maciejevski";"2013-09-25 15:23:02";"Susilaikė";"2"
"6889";"Susilaikė";"29847";"16124441";"J. Gaudutienė";"J. Gaudutienė";"2013-09-25 15:23:02";"Susilaikė";"2"
"6890";"Už";"29841";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:11:49";"Už";"1"
"6891";"Už";"29817";"16124441";"E. Stanišauskas";"E. Stanišauskas";"2013-09-25 16:24:53";"Už";"1"
"6892";"Už";"29817";"16124441";"G. Sakson";"G. Sakson";"2013-09-25 16:24:53";"Už";"1"
"6893";"Už";"29817";"16124441";"I. Kačinskaitė-Urbonienė";"I. Kačinskaitė-Urbonienė";"2013-09-25 16:24:53";"Už";"1"
"6894";"Už";"29817";"16124441";"R. Vaitkus";"R. Vaitkus";"2013-09-25 16:24:53";"Už";"1"
"6895";"Už";"29817";"16124441";"K. Nėnius";"K. Nėnius";"2013-09-25 16:24:53";"Už";"1"
"6896";"Už";"29817";"16124441";"T. Lavrynovič";"T. Lavrynovič";"2013-09-25 16:24:53";"Už";"1"
"6897";"Už";"29817";"16124441";"A. Vakarinas";"A. Vakarinas";"2013-09-25 16:24:53";"Už";"1"
"6898";"Už";"29817";"16124441";"A. Zaremba";"A. Zaremba";"2013-09-25 16:24:53";"Už";"1"
"6899";"Už";"29817";"16124441";"D. Urbanavičienė";"D. Urbanavičienė";"2013-09-25 16:24:53";"Už";"1"
"6900";"Už";"29817";"16124441";"I. Litvinovič";"I. Litvinovič";"2013-09-25 16:24:53";"Už";"1"
"6901";"Už";"29817";"16124441";"J. Juodka";"J. Juodka";"2013-09-25 16:24:53";"Už";"1"
"6902";"Už";"29817";"16124441";"J. Kaminski";"J. Kaminski";"2013-09-25 16:24:53";"Už";"1"
"6903";"Už";"29817";"16124441";"J. Tomaševič";"J. Tomaševič";"2013-09-25 16:24:53";"Už";"1"
"6904";"Už";"29817";"16124441";"Ž. Šilgalis";"Ž. Šilgalis";"2013-09-25 16:24:53";"Už";"1"
"6905";"Už";"29817";"16124441";"P. Nausėda";"P. Nausėda";"2013-09-25 16:24:53";"Už";"1"
"6906";"Už";"29817";"16124441";"V. Milėnas";"V. Milėnas";"2013-09-25 16:24:53";"Už";"1"
"6907";"Už";"29817";"16124441";"Z. Maciejevski";"Z. Maciejevski";"2013-09-25 16:24:53";"Už";"1"
"6908";"Už";"29817";"16124441";"Ž. Savickas";"Ž. Savickas";"2013-09-25 16:24:53";"Už";"1"
"6909";"Už";"29817";"16124441";"Pirmininkas ";"Pirmininkas ";"2013-09-25 16:24:53";"Už";"1"
"6910";"Už";"29817";"16124441";"I. Jakaitytė";"I. Jakaitytė";"2013-09-25 16:24:53";"Už";"1"
"6911";"Už";"29817";"16124441";"J. Pinskus";"J. Pinskus";"2013-09-25 16:24:53";"Už";"1"
"6912";"Už";"29817";"16124441";"N. Jagelavičienė";"N. Jagelavičienė";"2013-09-25 16:24:53";"Už";"1"
"6913";"Už";"29817";"16124441";"N. Šliachtič";"N. Šliachtič";"2013-09-25 16:24:53";"Už";"1"
"6914";"Už";"29817";"16124441";"O. Gorškova";"O. Gorškova";"2013-09-25 16:24:53";"Už";"1"
"6915";"Už";"29817";"16124441";"S. Burbienė";"S. Burbienė";"2013-09-25 16:24:53";"Už";"1"
"6916";"Už";"29817";"16124441";"S. Petuchas";"S. Petuchas";"2013-09-25 16:24:53";"Už";"1"
"6917";"Už";"29817";"16124441";"V. Balakin";"V. Balakin";"2013-09-25 16:24:53";"Už";"1"
"6918";"Prieš";"29817";"16124441";"G. Rudžionis";"G. Rudžionis";"2013-09-25 16:24:53";"Prieš";"3"
"6919";"Prieš";"29817";"16124441";"A. Juocevičius";"A. Juocevičius";"2013-09-25 16:24:53";"Prieš";"3"
"6920";"Prieš";"29817";"16124441";"E. Maceika";"E. Maceika";"2013-09-25 16:24:53";"Prieš";"3"
"6921";"Prieš";"29817";"16124441";"P. Tamošauskas";"P. Tamošauskas";"2013-09-25 16:24:53";"Prieš";"3"
"6922";"Prieš";"29817";"16124441";"V. Urbonavičius";"V. Urbonavičius";"2013-09-25 16:24:53";"Prieš";"3"
"6923";"Prieš";"29817";"16124441";"K. Zulonas";"K. Zulonas";"2013-09-25 16:24:53";"Prieš";"3"
"6924";"Prieš";"29817";"16124441";"R. Vanagaitė";"R. Vanagaitė";"2013-09-25 16:24:53";"Prieš";"3"
"6925";"Susilaikė";"29817";"16124441";"A. Liudkovski";"A. Liudkovski";"2013-09-25 16:24:53";"Susilaikė";"2"
"6926";"Susilaikė";"29817";"16124441";"K. Galdikas";"K. Galdikas";"2013-09-25 16:24:53";"Susilaikė";"2"
"6927";"Susilaikė";"29817";"16124441";"B. Galinienė";"B. Galinienė";"2013-09-25 16:24:53";"Susilaikė";"2"
"6928";"Susilaikė";"29817";"16124441";"P. Kuzmickienė";"P. Kuzmickienė";"2013-09-25 16:24:53";"Susilaikė";"2"
"6929";"Už";"29818";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:39:53";"Už";"1"
"6930";"Už";"29819";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:01";"Už";"1"
"6931";"Už";"29820";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:12";"Už";"1"
"6932";"Už";"29821";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:23";"Už";"1"
"6933";"Už";"29822";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:33";"Už";"1"
"6934";"Už";"29823";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:45";"Už";"1"
"6935";"Už";"29824";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:41:58";"Už";"1"
"6936";"Už";"29825";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:43:22";"Už";"1"
"6937";"Už";"29842";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:45:16";"Už";"1"
"6938";"Už";"29843";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:52:31";"Už";"1"
"6939";"Už";"29829";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:52:51";"Už";"1"
"6940";"Už";"29830";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:52:57";"Už";"1"
"6941";"Už";"29831";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:53:08";"Už";"1"
"6942";"Už";"29832";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:53:23";"Už";"1"
"6943";"Už";"29833";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:53:40";"Už";"1"
"6944";"Už";"29835";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:53:50";"Už";"1"
"6945";"Už";"29836";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:54:09";"Už";"1"
"6946";"Už";"29837";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:54:21";"Už";"1"
"6947";"Už";"29838";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:54:38";"Už";"1"
"6948";"Už";"29834";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 16:58:40";"Už";"1"
"6949";"Už";"29839";"16124441";"G. Rudžionis";"G. Rudžionis";"2013-09-25 17:09:53";"Už";"1"
"6950";"Už";"29839";"16124441";"R. Vaitkus";"R. Vaitkus";"2013-09-25 17:09:53";"Už";"1"
"6951";"Už";"29839";"16124441";"K. Nėnius";"K. Nėnius";"2013-09-25 17:09:53";"Už";"1"
"6952";"Už";"29839";"16124441";"V. Podolskaitė";"V. Podolskaitė";"2013-09-25 17:09:53";"Už";"1"
"6953";"Už";"29839";"16124441";"A. Juocevičius";"A. Juocevičius";"2013-09-25 17:09:53";"Už";"1"
"6954";"Už";"29839";"16124441";"A. Zaremba";"A. Zaremba";"2013-09-25 17:09:53";"Už";"1"
"6955";"Už";"29839";"16124441";"I. Litvinovič";"I. Litvinovič";"2013-09-25 17:09:53";"Už";"1"
"6956";"Už";"29839";"16124441";"J. Juodka";"J. Juodka";"2013-09-25 17:09:53";"Už";"1"
"6957";"Už";"29839";"16124441";"Ž. Šilgalis";"Ž. Šilgalis";"2013-09-25 17:09:53";"Už";"1"
"6958";"Už";"29839";"16124441";"P. Nausėda";"P. Nausėda";"2013-09-25 17:09:53";"Už";"1"
"6959";"Už";"29839";"16124441";"K. Galdikas";"K. Galdikas";"2013-09-25 17:09:53";"Už";"1"
"6960";"Už";"29839";"16124441";"Ž. Savickas";"Ž. Savickas";"2013-09-25 17:09:53";"Už";"1"
"6961";"Už";"29839";"16124441";"Pirmininkas ";"Pirmininkas ";"2013-09-25 17:09:53";"Už";"1"
"6962";"Už";"29839";"16124441";"I. Jakaitytė";"I. Jakaitytė";"2013-09-25 17:09:53";"Už";"1"
"6963";"Už";"29839";"16124441";"J. Pinskus";"J. Pinskus";"2013-09-25 17:09:53";"Už";"1"
"6964";"Už";"29839";"16124441";"N. Jagelavičienė";"N. Jagelavičienė";"2013-09-25 17:09:53";"Už";"1"
"6965";"Už";"29839";"16124441";"N. Šliachtič";"N. Šliachtič";"2013-09-25 17:09:53";"Už";"1"
"6966";"Už";"29839";"16124441";"O. Gorškova";"O. Gorškova";"2013-09-25 17:09:53";"Už";"1"
"6967";"Už";"29839";"16124441";"S. Petuchas";"S. Petuchas";"2013-09-25 17:09:53";"Už";"1"
"6968";"Už";"29839";"16124441";"V. Balakin";"V. Balakin";"2013-09-25 17:09:53";"Už";"1"
"6969";"Prieš";"29839";"16124441";"E. Stanišauskas";"E. Stanišauskas";"2013-09-25 17:09:53";"Prieš";"3"
"6970";"Prieš";"29839";"16124441";"T. Lavrynovič";"T. Lavrynovič";"2013-09-25 17:09:53";"Prieš";"3"
"6971";"Prieš";"29839";"16124441";"V. Šelkovski";"V. Šelkovski";"2013-09-25 17:09:53";"Prieš";"3"
"6972";"Prieš";"29839";"16124441";"A. Liudkovski";"A. Liudkovski";"2013-09-25 17:09:53";"Prieš";"3"
"6973";"Prieš";"29839";"16124441";"J. Tomaševič";"J. Tomaševič";"2013-09-25 17:09:53";"Prieš";"3"
"6974";"Prieš";"29839";"16124441";"V. Milėnas";"V. Milėnas";"2013-09-25 17:09:53";"Prieš";"3"
"6975";"Prieš";"29839";"16124441";"Z. Maciejevski";"Z. Maciejevski";"2013-09-25 17:09:53";"Prieš";"3"
"6976";"Prieš";"29839";"16124441";"R. Vanagaitė";"R. Vanagaitė";"2013-09-25 17:09:53";"Prieš";"3"
"6977";"Susilaikė";"29839";"16124441";"G. Sakson";"G. Sakson";"2013-09-25 17:09:53";"Susilaikė";"2"
"6978";"Susilaikė";"29839";"16124441";"V. Benkunskas";"V. Benkunskas";"2013-09-25 17:09:53";"Susilaikė";"2"
"6979";"Susilaikė";"29839";"16124441";"E. Maceika";"E. Maceika";"2013-09-25 17:09:53";"Susilaikė";"2"
"6980";"Susilaikė";"29839";"16124441";"P. Tamošauskas";"P. Tamošauskas";"2013-09-25 17:09:53";"Susilaikė";"2"
"6981";"Susilaikė";"29839";"16124441";"V. Urbonavičius";"V. Urbonavičius";"2013-09-25 17:09:53";"Susilaikė";"2"
"6982";"Susilaikė";"29839";"16124441";"B. Galinienė";"B. Galinienė";"2013-09-25 17:09:53";"Susilaikė";"2"
"6983";"Susilaikė";"29839";"16124441";"P. Kuzmickienė";"P. Kuzmickienė";"2013-09-25 17:09:53";"Susilaikė";"2"
"6984";"Už";"29840";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 17:11:01";"Už";"1"
"6985";"Už";"29848";"16124441";"S. Burbienė";"S. Burbienė";"2013-09-25 17:20:37";"Už";"1"
"6986";"Už";"29848";"16124441";"A. Juocevičius";"A. Juocevičius";"2013-09-25 17:20:37";"Už";"1"
"6987";"Už";"29848";"16124441";"I. Litvinovič";"I. Litvinovič";"2013-09-25 17:20:37";"Už";"1"
"6988";"Už";"29848";"16124441";"E. Maceika";"E. Maceika";"2013-09-25 17:20:37";"Už";"1"
"6989";"Už";"29848";"16124441";"Z. Maciejevski";"Z. Maciejevski";"2013-09-25 17:20:37";"Už";"1"
"6990";"Už";"29848";"16124441";"G. Rudžionis";"G. Rudžionis";"2013-09-25 17:20:37";"Už";"1"
"6991";"Už";"29848";"16124441";"Ž. Savickas";"Ž. Savickas";"2013-09-25 17:20:37";"Už";"1"
"6992";"Už";"29848";"16124441";"P. Tamošauskas";"P. Tamošauskas";"2013-09-25 17:20:37";"Už";"1"
"6993";"Už";"29848";"16124441";"R. Vaitkus";"R. Vaitkus";"2013-09-25 17:20:37";"Už";"1"
"6994";"Prieš";"29848";"16124441";"Pirmininkas ";"Pirmininkas ";"2013-09-25 17:20:37";"Prieš";"3"
"6995";"Prieš";"29848";"16124441";"K. Galdikas";"K. Galdikas";"2013-09-25 17:20:37";"Prieš";"3"
"6996";"Prieš";"29848";"16124441";"O. Gorškova";"O. Gorškova";"2013-09-25 17:20:37";"Prieš";"3"
"6997";"Prieš";"29848";"16124441";"I. Jakaitytė";"I. Jakaitytė";"2013-09-25 17:20:37";"Prieš";"3"
"6998";"Prieš";"29848";"16124441";"J. Juodka";"J. Juodka";"2013-09-25 17:20:37";"Prieš";"3"
"6999";"Prieš";"29848";"16124441";"T. Lavrynovič";"T. Lavrynovič";"2013-09-25 17:20:37";"Prieš";"3"
"7000";"Prieš";"29848";"16124441";"A. Liudkovski";"A. Liudkovski";"2013-09-25 17:20:37";"Prieš";"3"
"7001";"Prieš";"29848";"16124441";"V. Milėnas";"V. Milėnas";"2013-09-25 17:20:37";"Prieš";"3"
"7002";"Prieš";"29848";"16124441";"P. Nausėda";"P. Nausėda";"2013-09-25 17:20:37";"Prieš";"3"
"7003";"Prieš";"29848";"16124441";"K. Nėnius";"K. Nėnius";"2013-09-25 17:20:37";"Prieš";"3"
"7004";"Prieš";"29848";"16124441";"S. Petuchas";"S. Petuchas";"2013-09-25 17:20:37";"Prieš";"3"
"7005";"Prieš";"29848";"16124441";"J. Pinskus";"J. Pinskus";"2013-09-25 17:20:37";"Prieš";"3"
"7006";"Prieš";"29848";"16124441";"G. Sakson";"G. Sakson";"2013-09-25 17:20:37";"Prieš";"3"
"7007";"Prieš";"29848";"16124441";"V. Šelkovski";"V. Šelkovski";"2013-09-25 17:20:37";"Prieš";"3"
"7008";"Prieš";"29848";"16124441";"Ž. Šilgalis";"Ž. Šilgalis";"2013-09-25 17:20:37";"Prieš";"3"
"7009";"Prieš";"29848";"16124441";"N. Šliachtič";"N. Šliachtič";"2013-09-25 17:20:37";"Prieš";"3"
"7010";"Prieš";"29848";"16124441";"E. Stanišauskas";"E. Stanišauskas";"2013-09-25 17:20:37";"Prieš";"3"
"7011";"Prieš";"29848";"16124441";"J. Tomaševič";"J. Tomaševič";"2013-09-25 17:20:37";"Prieš";"3"
"7012";"Prieš";"29848";"16124441";"E. Trusevič";"E. Trusevič";"2013-09-25 17:20:37";"Prieš";"3"
"7013";"Prieš";"29848";"16124441";"D. Urbanavičienė";"D. Urbanavičienė";"2013-09-25 17:20:37";"Prieš";"3"
"7014";"Prieš";"29848";"16124441";"V. Urbonavičius";"V. Urbonavičius";"2013-09-25 17:20:37";"Prieš";"3"
"7015";"Prieš";"29848";"16124441";"R. Vanagaitė";"R. Vanagaitė";"2013-09-25 17:20:37";"Prieš";"3"
"7016";"Prieš";"29848";"16124441";"A. Zaremba";"A. Zaremba";"2013-09-25 17:20:37";"Prieš";"3"
"7017";"Prieš";"29848";"16124441";"K. Zulonas";"K. Zulonas";"2013-09-25 17:20:37";"Prieš";"3"
"7018";"Susilaikė";"29848";"16124441";"R. Alekna";"R. Alekna";"2013-09-25 17:20:37";"Susilaikė";"2"
"7019";"Susilaikė";"29848";"16124441";"V. Balakin";"V. Balakin";"2013-09-25 17:20:37";"Susilaikė";"2"
"7020";"Susilaikė";"29848";"16124441";"V. Benkunskas";"V. Benkunskas";"2013-09-25 17:20:37";"Susilaikė";"2"
"7021";"Susilaikė";"29848";"16124441";"B. Galinienė";"B. Galinienė";"2013-09-25 17:20:37";"Susilaikė";"2"
"7022";"Susilaikė";"29848";"16124441";"N. Jagelavičienė";"N. Jagelavičienė";"2013-09-25 17:20:37";"Susilaikė";"2"
"7023";"Susilaikė";"29848";"16124441";"P. Kuzmickienė";"P. Kuzmickienė";"2013-09-25 17:20:37";"Susilaikė";"2"
"7024";"Susilaikė";"29848";"16124441";"V. Podolskaitė";"V. Podolskaitė";"2013-09-25 17:20:37";"Susilaikė";"2"
"7025";"Už";"29849";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 17:22:51";"Už";"1"
"7026";"Už";"29850";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 17:26:09";"Už";"1"
"7027";"Už";"29851";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 17:26:30";"Už";"1"
"7028";"Už";"29852";"16124441";"Pirmininkas";"Pirmininkas";"2013-09-25 17:28:27";"Už";"1"
"7029";"Už";"29981";"17016101";"Zuokas";"Zuokas";"2013-11-20 14:10:20";"Už";"1"
"7030";"Už";"29982";"17016101";"Zuokas";"Zuokas";"2013-11-20 14:11:23";"Už";"1"
"7031";"Už";"29942";"17016101";"E. Stanišauskas";"E. Stanišauskas";"2013-11-20 14:13:56";"Už";"1"
"7032";"Už";"29942";"17016101";"G. Sakson";"G. Sakson";"2013-11-20 14:13:56";"Už";"1"
"7033";"Už";"29942";"17016101";"J. Antanaitis";"J. Antanaitis";"2013-11-20 14:13:56";"Už";"1"
"7034";"Už";"29942";"17016101";"K. Nėnius";"K. Nėnius";"2013-11-20 14:13:56";"Už";"1"
"7035";"Už";"29942";"17016101";"T. Lavrynovič";"T. Lavrynovič";"2013-11-20 14:13:56";"Už";"1"
"7036";"Už";"29942";"17016101";"V. Kliukienė";"V. Kliukienė";"2013-11-20 14:13:56";"Už";"1"
"7037";"Už";"29942";"17016101";"V. Šelkovski";"V. Šelkovski";"2013-11-20 14:13:56";"Už";"1"
"7038";"Už";"29942";"17016101";"A. Liudkovski";"A. Liudkovski";"2013-11-20 14:13:56";"Už";"1"
"7039";"Už";"29942";"17016101";"D. Urbanavičienė";"D. Urbanavičienė";"2013-11-20 14:13:56";"Už";"1"
"7040";"Už";"29942";"17016101";"E. Trusevič";"E. Trusevič";"2013-11-20 14:13:56";"Už";"1"
"7041";"Už";"29942";"17016101";"J. Juodka";"J. Juodka";"2013-11-20 14:13:56";"Už";"1"
"7042";"Už";"29942";"17016101";"J. Tomaševič";"J. Tomaševič";"2013-11-20 14:13:56";"Už";"1"
"7043";"Už";"29942";"17016101";"Ž. Šilgalis";"Ž. Šilgalis";"2013-11-20 14:13:56";"Už";"1"
"7044";"Už";"29942";"17016101";"P. Nausėda";"P. Nausėda";"2013-11-20 14:13:56";"Už";"1"
"7045";"Už";"29942";"17016101";"K. Galdikas";"K. Galdikas";"2013-11-20 14:13:56";"Už";"1"
"7046";"Už";"29942";"17016101";"V. Milėnas";"V. Milėnas";"2013-11-20 14:13:56";"Už";"1"
"7047";"Už";"29942";"17016101";"Z. Maciejevski";"Z. Maciejevski";"2013-11-20 14:13:56";"Už";"1"
"7048";"Už";"29942";"17016101";"Ž. Savickas";"Ž. Savickas";"2013-11-20 14:13:56";"Už";"1"
"7049";"Už";"29942";"17016101";"A. Zuokas";"A. Zuokas";"2013-11-20 14:13:56";"Už";"1"
"7050";"Už";"29942";"17016101";"A. Šventickas";"A. Šventickas";"2013-11-20 14:13:56";"Už";"1"
"7051";"Už";"29942";"17016101";"I. Jakaitytė";"I. Jakaitytė";"2013-11-20 14:13:56";"Už";"1"
"7052";"Už";"29942";"17016101";"J. Gaudutienė";"J. Gaudutienė";"2013-11-20 14:13:56";"Už";"1"
"7053";"Už";"29942";"17016101";"J. Pinskus";"J. Pinskus";"2013-11-20 14:13:56";"Už";"1"
"7054";"Už";"29942";"17016101";"N. Jagelavičienė";"N. Jagelavičienė";"2013-11-20 14:13:56";"Už";"1"
"7055";"Už";"29942";"17016101";"N. Šliachtič";"N. Šliachtič";"2013-11-20 14:13:56";"Už";"1"
"7056";"Už";"29942";"17016101";"O. Gorškova";"O. Gorškova";"2013-11-20 14:13:56";"Už";"1"
"7057";"Už";"29942";"17016101";"R. Vanagaitė";"R. Vanagaitė";"2013-11-20 14:13:56";"Už";"1"
